id	Basal.vs.Luminal=+_SIGNATURE
NR0B1	-1.2113156145315742
NR1D1	0.16782070775545013
NR1I3	-1.710242003784749
NR2C1	-5.510023576335511
NR2C2	-0.5735412368836049
NR2F2	-0.6523751150468026
NR3C1	2.539120425680617
NR4A1	-2.4597046298062386
NRAS	1.6338791713859644
NRG1	0.08090717791500454
NRG2	-1.7695186907440343
NRG4	0.35999419190418297
NRIF	-0.7256461853051199
NRIP1	-3.6208781705295294
NRP1	2.2223866070292604
NRP1:VERGF165:VERGFR2 (complex)	1.272482523126752
NRP2	1.5200389124398774
NS1 Homodimer:PKR Complex (complex)	0.5414835183035909
NS1:PAB II Complex (complex)	-0.3297960818732825
NSF	-2.415417633433785
NSMAF	0.8480871363510958
NSUN2	3.0499607824428328
NSUN2/NPM1/Nucleolin (complex)	2.3957848196181555
NT-4/5 (dimer)/TRKB (complex)	0.5763176127194911
NT-4/5 (dimer)/p75(NTR) (complex)	-1.9175707748371704
NT-4/5 (dimer)/p75(NTR)/TRAF6 (complex)	-0.04206595577021029
NT3 (dimer)/TRKA (complex)	-1.1880264237066434
NT3 (dimer)/TRKB (complex)	0.5763176127194911
NT3 (dimer)/TRKC (complex)	-1.5927720567272656
NT3 (dimer)/p75(NTR) (complex)	-1.9175707748371704
NT5E	0.9398866155047688
NTF3	-0.0915832117595026
NTHL1	-2.7762885089037037
NTM-NEC 1 heterodimer (complex)	1.5452307839021682
NTM-NEC 2 heterodimer (complex)	0.4951356849066792
NTM-NEC 3 heterodimer (complex)	1.122920968597103
NTM-NEC 4 heterodimer (complex)	0.8582487875596603
NTM-NEC1-Notch ligand complex (complex)	1.9840092764492152
NTM-NEC2-Notch ligand complex (complex)	0.952028455847768
NTM-NEC3-Notch ligand complex (complex)	1.0522342106295193
NTM-NEC4-Notch ligand complex (complex)	-0.8435129241235377
NTRK1	-0.283003859978761
NTRK2	1.9630616008836936
NTRK3	-1.567083867510985
NTS	-4.471137478038419
NUDC	2.9373297458439285
NUDT16L1	-5.067050081002913
NUMA1	-1.239593434375926
NUMB	-2.21351570146395
NUMB/ITCH (complex)	-0.5889462572927121
NUP153	1.0435423670034178
NUP214	1.6283057798586695
NUTF2	-0.4625432659952454
NXF1	0.2829803790946805
Na + (4 Units) (complex)	0.08899678962962829
Nck:Robo1:Slit2:Glypican (complex)	-0.8322244871320219
Necdin/E2F1 (complex)	-1.4334854843834108
Necl-5(dimer) (complex)	2.339338443683721
Nectin-like 5 bound to CD96 (complex)	0.3105653806290805
Nemo like kinase	0.3874920314508565
Nemo like kinase/SETDB1/CHD7 (complex)	-0.5223465109742415
Nemo like kinase/SETDB1/CHD7/PPARG (complex)	0.5707525833955147
Nephrin/NEPH1 (complex)	3.3035734016466405
Nephrin/NEPH1/Par3/Par6/Atypical PKCs (complex)	3.3241679452628565
Nephrin/NEPH1/podocin/CD2AP (complex)	0.4503649560217489
Neurotensin:Neurotensin receptor (complex)	-4.54706119576666
Nlp-depleted centrosome (complex)	0.12221986794110448
Nmi/STAT5 (complex)	1.8756220780639317
Nociceptin receptor:nociceptin (complex)	-0.80006443974505
Non-PPRE-Regulated proteins	1.3273186854709913
Non-canonical Wnts	0.3493741789189272
Notch 1 ligand-bound fragment-Notch ligand complex (complex)	2.1587462584605857
Nrf2/Keap1 (complex)	3.9475258132126303
Nrf2/Small Mafs (complex)	1.9394944212901173
Nrf2/bZip (complex)	0.4773154635544309
NuMA/Tpx2/Hklp2 (complex)	0.4254908429166217
NuRD Complex (complex)	1.4314426351032734
NuRD/MBD2 Complex (MeCP1) (complex)	1.4212713570618694
NuRD/MBD2/PRMT5 Complex (complex)	1.4615120504632677
NuRD/MBD3 Complex (complex)	1.6879203838992078
NuRD/MBD3 Complex/GATA1/Fog1 (complex)	1.0430254997252966
NuRD/MBD3/MBD3L2 Complex (complex)	1.8792324567455985
Nucleoplasmic mature intronless derived mRNA:TAP:Aly/Ref complex (complex)	-0.6005561347290098
OBSCN	1.4696516779020938
OCLN	-4.852515872838239
ODC1	2.6056291068083084
ODC:NQO1 complex (complex)	-0.7242819946538508
OGG1	-1.3741129486304775
OLR1	0.7929232794193386
OLR1 bound to oxidized LDL (complex)	0.8912136915564678
ONECUT1	0.5968016798644752
ONECUT3	0.7861928312967545
OPHN1	-0.3286160711678745
OPN4	-1.1107797641280024
OPRK1	-0.22033422284906629
OPRL1	-2.0439223268702404
OPRM1	-1.9046432550419747
ORAI1	-0.953781738637577
ORC complex bound to origin (complex)	0.5139594082165801
ORC/CDC6/CDT1 (complex)	3.8617948878623234
ORC/CDC6/CDT1/Mcm2-7 (complex)	3.2417488190787096
ORC1L	3.4135027059566334
ORC3L	0.17369030991411488
ORC4L	0.8251681014420383
ORC5L	-0.3477093502583668
ORC6L	0.7881147963400771
ORC:origin (complex)	1.1849583476559529
ORC:origin:cyclin B:cdk1 complex (complex)	1.2709507075897724
OXT	0.4800641213126651
OXTR	-0.9012441757918368
Orc1:Orc4:Orc5:Orc3:Orc2:origin (complex)	1.5881375436971361
Orc3:Orc2:origin (complex)	0.2571332307538709
Orc4:Orc5:Orc3:Orc2:origin (complex)	0.5806593473862837
Orc5:Orc3:Orc2:origin (complex)	-0.12795781619484828
Oxytocin:Oxytocin receptor (complex)	-0.691371174796395
P-selectin bound to its ligand (complex)	-3.3816610443245
P2RY1	0.1750211790326457
P2RY10	-4.005285116532799
P2RY12	-0.518789936016544
P2RY14	-0.7928839080936683
P2RY2	-0.7958931829039904
P2RY4	-1.2436633480852302
P2RY5	0.3609589562369938
P2RY6	-1.9604915610806102
P2Y1 receptor:ADP (complex)	0.17484091573560298
P2Y10 receptor:LPA (complex)	-4.005293450773348
P2Y12 receptor:ADP (complex)	-0.5188610607262435
P2Y14 receptor:UDP-glucose (complex)	-0.7927225580169103
P2Y2 receptor:ATP (complex)	-0.7957320578128059
P2Y4 receptor:UTP (complex)	-1.2436462846427938
P2Y5 receptor:LPA (complex)	0.3608024068151458
P2Y6 receptor:UDP (complex)	-1.960227787957151
P35/CDK5(+) (complex)	0.05533640564958967
P39/CDK5 (complex)	-0.5753350951077877
P3_0-0	1.2139269405399562
P4HB	-1.8375119832744435
PA2G4	-2.524898708075676
PABP/EIF-4F (complex)	2.0930350336637766
PABPC1	2.0517280768870183
PABPN1	-0.3440118962982678
PACAP:PACAP type 1 receptor (complex)	-0.031350442189504765
PACS1	-1.6358906242761986
PAEL-R/ubiquitin (complex)	-0.40390192698141225
PAFAH/LIS1 (complex)	3.3598965164925287
PAFAH1B1	2.2725277241708475
PAFAH1B2	3.9189475054150775
PAFAH1B3	-1.2248034477679317
PAG1	-0.4832908001745748
PAI-2:urokinase plasminogen activator (two-chain):uPAR (complex)	1.4634812778385469
PAK-2p34:RHG10 complex (complex)	-1.5471130997809537
PAK1	-1.4819220157082411
PAK1 (complex)	-0.2296085099806787
PAK2	-1.505341988282049
PAK4	0.6171816072602576
PAPOLA	-1.7982347059461368
PAR1/PAR4 (complex)	1.288738487423832
PAR1/PAR4/G-alpha-I/G-beta/G-gamma (complex)	1.2887956466642776
PARK2	-0.1748436329137616
PARK7	0.1349453953124297
PARP1	-0.31805033477319256
PARP1 (cleaved)	-0.06896550011876015
PARP2	-1.1599924100358674
PATZ1	-1.001776456492682
PAWR	-5.244655462179701
PAX3	0.4594623692863719
PAX5	1.1395075439920188
PAX6	1.1115041967271095
PB1-F2: ANT 3 Complex (complex)	-0.24565157372705906
PBX1	-4.104670510845595
PCBP2	-6.330798158825347
PCBP4	1.1913919968797473
PCK1	-2.243794290821505
PCNA	2.6983015370238403
PCSK1	-2.8556536157850485
PCSK2	-2.0575226445028605
PD-1:PD-1 ligands (complex)	-0.27827743067667304
PDCD1	-0.4345883756400168
PDCD10	1.8030797880553608
PDCD4	-0.8955837726121267
PDCD4/eIF4A (complex)	0.17375820264779174
PDCD8	-0.04096850908538667
PDE2A	0.4743055928300711
PDE3B	0.649422899113099
PDE4B	0.6015927270762859
PDE6C	-1.2298588041874785
PDE9A	0.35257371296615403
PDGF/PDGF R (complex)	1.02671591859746
PDGF/PDGF/PDGF R/PDGF R (complex)	0.2166104803219295
PDGF/PDGFRA (complex)	1.6387941333867244
PDGF/PDGFRA/Caveolin-3 (complex)	-0.8911692637063111
PDGF/PDGFRA/SHB (complex)	0.9579913293613922
PDGF/PDGFRA/Shf (complex)	0.035372615774011594
PDGF/PDGFRA/alphav Integrin (complex)	1.4284642664169283
PDGF:Phospho-PDGF receptor dimer:Grb2:Sos1 (complex)	2.742900913547032
PDGF:Phospho-PDGF receptor dimer:Grb7 (complex)	-0.3325957770497304
PDGFA	-0.2833753735888549
PDGFB	0.09664609452560298
PDGFB-D/PDGFRB (complex)	-1.3913960512057912
PDGFB-D/PDGFRB/DEP1 (complex)	-1.0908161622190569
PDGFB-D/PDGFRB/GRB7 (complex)	-0.4761288035246751
PDGFB-D/PDGFRB/LMW-PTP (complex)	0.3690453942886243
PDGFB-D/PDGFRB/SHB (complex)	1.1858164962848798
PDGFB-D/PDGFRB/SLAP (complex)	-1.0678079680982404
PDGFB-D/PDGFRB/SNX15 (complex)	0.6224906332052773
PDGFRA	1.6608549385660774
PDGFRB	-2.182616549653136
PDK2	-3.5640776550338433
PDLIM7	1.2108977612657694
PDX1	-0.33900667945530294
PDZK1	-3.8186007510873776
PEBP1	-2.1155617136186016
PEG10	1.8227488177141882
PELP1	3.3838592519036115
PELP1/CBP (complex)	-1.0533127643544085
PELP1/p300 (complex)	3.0049363459867937
PEPCK	1.4376985659018788
PER1	1.7695864931703318
PER1-2	1.1382906438996587
PER1-2 / CRY1-2 / CK1 epsilon (complex)	1.6740688291101644
PER1-2 / WDR5 (complex)	1.2301432212516303
PER1-2 /NONO (complex)	0.32664898851639274
PER1/TIMELESS (complex)	-0.4682904460261703
PERP	3.2634341289540867
PF4	-1.3803241246494344
PFK	-1.1133919392512217
PFKFB3	0.027088895381102155
PFKL	0.06356225550577325
PFKM	1.887503429286508
PFN1	4.22143626738826
PGAP1	0.6174176853661445
PGD2/DP (complex)	-1.510689055225901
PGDS	-1.636899843991568
PGI2/IP (complex)	-1.510689055225901
PGI2/IP R (complex)	-0.13543375776946742
PGK/cGMP (complex)	-1.501746882597064
PGK/cGMP/p38 alpha (complex)	-0.06818442132248742
PGK1	-0.43446228686149657
PGLYRP1	-0.3625528144009925
PGM1	1.055014279142693
PGN/PGRP (complex)	-0.3625785297285556
PGR	-0.1065431487831624
PHD1-3	1.2093507367048637
PHD1-3/OS9 (complex)	-2.0122967493970574
PI3K (complex)	-1.429727885359008
PI3K Class IA (complex)	0.7122086789659233
PI3K Class IB family (complex)	-2.13017099298592
PI3K Class IB/PDE3B (complex)	0.1186998558725426
PI3K bound to TRAT (complex)	0.3366998105620944
PI4K2A	1.3942661573419588
PIAS1	-1.5496726766472475
PIAS2	0.4671487859007425
PIAS3	-2.167026678348873
PIAS4	0.15637067235451405
PIC (PreIntegration Complex) (complex)	2.65291801702342
PICALM	1.4131813804730584
PICH/PLK1 (complex)	1.5763487509499838
PIF1	-0.3491484187406227
PIGR	-1.3424672710286227
PIK3C2A	-5.5079539230142975
PIK3C2G	-1.590484506834083
PIK3CA	0.3730884679040172
PIK3R1	-2.5385930976639037
PIM1	5.23241916151709
PIN1	3.1801121002296586
PINX1	1.689071270536432
PIP3-E	-0.9714371163865416
PIP5K1B	0.6620851942010576
PIP5K1C/AP1M1 (complex)	3.1354187246718968
PISD	-5.4544656029787575
PITX2	-0.610504275314102
PKA catalytic beta/PKA catalytic gamma/PKA regulatory type II alpha/PKA regulatory type II beta/PKA non-catalytic gamma/Eg7/Histone H3/Akap95 (complex)	4.156857249589278
PKA/CFTR/Ezrin/EBP500/EBP50 (complex)	-0.28622034238891
PKAc/RII-alpha/RII-beta/AKAP13 (complex)	0.10842556923310008
PKC	1.5579919417144037
PKC delta	-1.2384555530422938
PKC isoenzymes	-0.5326046132046758
PKC theta/FLNA (complex)	0.19674539427068816
PKC zeta/PAR4 (complex)	-4.570967348865098
PKC zeta/ceramide (complex)	-4.570967348865098
PKLR	-1.7907995586241
PKM2	0.3587025354110989
PKMYT1	0.1653536091958365
PKN1	1.6656349275726519
PKN2	4.726950674507915
PLA2G2A	-0.03803351822957201
PLA2G2A/GPC1 (complex)	0.08339356628271673
PLA2G7	2.6851981444337056
PLAT	-0.5345973035105329
PLAU	0.1502564353097868
PLAUR	3.348410809715129
PLC beta	-1.5848853501039053
PLCB1	-1.6839958897061176
PLCB2	-2.1256966795598933
PLCB3	-2.625317325847788
PLCD1	-1.625463597153306
PLCE1	-1.471025930017092
PLCG2	0.5424110757064252
PLD1-2	-0.6861975822556275
PLD2	1.839650064910952
PLD3	1.1850696021336726
PLDN	0.2793108576956099
PLEKHA7	-0.19663033730791415
PLEKHG6	-0.21665064752496185
PLG	2.08302307836486
PLG_0-0	-0.3706198761981012
PLK1	2.4286250727652825
PLK1/PBIP1 (complex)	0.0954999527013369
PLK3	4.160150994209685
PLN	-0.15673967942349018
PMAIP1	4.330272739068853
PML	3.4444441604216287
PML/SUMO1 (complex)	1.337071679654515
PML/sp100/DAXX (complex)	2.8902186124619558
PML/sp100/RB (complex)	-1.2939221314178275
PML/sp100/SUMO1 (complex)	2.722094443103769
PML/sp100/SUMO1/p53 (complex)	2.0907475360858996
PMP22	2.329682700956411
PMS2	-0.5597475415632827
PNOC	0.2985425050985367
POL Beta-bound DNA strand break containing gap left by excised residue (complex)	0.4874024482358469
POL Beta: APE1-bound 5' incised DNA strand break containing first resynthesized base (complex)	-0.122716033580972
POL Beta: APE1-bound DNA strand break containing incision 5' to AP site (complex)	0.4893078945168575
POLA1	0.3964533398589584
POLB	-0.6009777712902084
POLR1B	2.5581206820915003
POLR1C	1.8637751597693009
POLR1D	3.3231700752187465
POLR2A	2.583035818554279
POLR2H	-0.4643728149075572
POLR2K	0.06434714956398173
POLR3D	2.0694804301620597
POMC	-0.554879073857143
POR	-1.6014556824769994
POT1	0.7244635474659233
POU1F1	-1.0445600837667144
POU2F1	-0.001643024830283431
POU2F2	-0.039305831040098896
POU4F1	1.154734968334212
POU4F2	-3.647483054013588
POU5F1	0.4324950133782792
PP1-C/PP-1G (complex)	-1.3750937578595133
PP1-C/PP-1G/Glycogen (complex)	-2.2829518936863336
PP2A (complex)	-1.0266171442208605
PP2A-alpha B56 (complex)	3.339777982506852
PP2B catalytic (Fe3+, Zn2+):Active Calmodulin (complex)	1.1857043490546624
PPAP2A	-2.6862152446074568
PPAR-alpha/Nuclear receptors (complex)	0.8619275318429507
PPAR-alpha/PPAR ligands (complex)	0.902371446014813
PPAR-alpha/RXR (complex)	-0.4698429861996702
PPAR-alpha/Transcription factors (complex)	0.8619275318429507
PPAR-beta/RXR (complex)	0.3255682469448659
PPAR-gamma/RXR (complex)	1.1565160540193185
PPARA	0.7305454526508657
PPARA:RXRA Coactivator Complex (complex)	-0.6738243196400078
PPARA:RXRA Heterodimer (complex)	-0.266506949396228
PPARA:RXRA Repressor Complex (complex)	-0.9033563050197349
PPARD	1.3016842052945332
PPARG	2.2997699798084903
PPBP	-1.4949565467163255
PPIA	-0.2955917150738354
PPIB	-1.90324759734818
PPID	-0.9104246399132572
PPIL2	-1.0423241301525197
PPM1A	-4.434297646635511
PPM1D	-2.6466309027424115
PPM1J	0.6493155297532808
PPP1CA	-1.94969546055672
PPP1CC	-2.4595366632768365
PPP1R13L	0.5184163400877534
PPP1R1B	-0.6934948354972931
PPP2CA	-0.5688930411719391
PPP2CB	0.5283720341289904
PPP2R2A	0.1778735096999829
PPP2R4	-2.6941470845240545
PPP2R5D	1.0951705986674152
PPP3CA	1.0210271993532862
PPP3CB	-1.1781872752303206
PPP5C	0.4903481871212713
PPRE-Regulated proteins	-0.7834360583427229
PPYR1	0.1435618767682917
PRAM1	2.895351396425345
PRAS40/14-3-3 family (complex)	0.626451576878168
PRC1/Histone H3 (complex)	0.6785203573943411
PRDM4	-3.701905365256023
PRDM4:Histone deacetylase (complex)	-3.569348286469693
PRDX1	1.5824450196407351
PRDX3	2.1876945090401616
PREB	-0.6486681955147775
PREF1	-2.1242974757976247
PREX1	-5.017894795753588
PRF1	-0.8828091030313812
PRKAB1	1.1641242001792111
PRKACA	0.1915236499473278
PRKCA	-0.5777522743935884
PRKCB1	-0.4141629473064399
PRKCE	1.4765596956426124
PRKCG	-0.05321060827872719
PRKCI	1.0203670929894555
PRKCZ	-2.524084430166373
PRKDC	-0.14585190659891115
PRKDC (cleaved)_0-0	0.18436570979952288
PRKG1	-1.5018012551572864
PRKRA	1.170384972771234
PRL	-1.9388744232179689
PRL-1/alpha Tubulin (complex)	-4.0509251107724165
PRL-2 /Rab GGTase beta (complex)	1.2401123313523437
PRL-3/alpha Tubulin (complex)	-2.9285380831119565
PRL-3/alpha1 Integrin (complex)	0.07808369426813347
PRLH	-0.06953574758808886
PRLHR	-0.4033251557335809
PRMT1	1.3699649920302173
PRMT5	0.006791649999662612
PRNP	3.3879852626324043
PROC	-0.9118243001637549
PROCR	0.9605062538787889
PROS1	1.7233251002180865
PROZ	1.215740964603402
PRTN3	-0.3457821646282942
PSA	0.7682527097119853
PSAP	-0.4814108693684672
PSD95/NOS I (complex)	2.0073057770292912
PSEL	-1.533545694065742
PSEN2	-2.209584726256322
PSIP1	3.1049840361622407
PSMA3	-2.118478777764797
PTBP1	1.3445993519703396
PTCH1	-1.0036084044869986
PTCH2	2.2266882315224588
PTCRA	0.6237820316313738
PTEN	0.4298219298115387
PTF1A	-1.8441062660187104
PTGDR	-3.1930994954717167
PTGER1	1.731993152420216
PTGER2	-2.8285834767269886
PTGER3	1.088146690978399
PTGER4	0.7537956014759987
PTGES	2.0070326640701377
PTGES2	0.4404027626413525
PTGES3	-3.1982795254340384
PTGFB	1.246834131458632
PTGFR	2.205544145833385
PTGIR	-0.13551638856314085
PTGIS	-0.12800504559788248
PTGS1	0.6380598803211035
PTGS2	2.8709415315812286
PTHLH	-1.1337326049046688
PTK2B	1.0055671366280932
PTMA	3.15762538287256
PTN	0.8470159521476643
PTP1B/AKT1 (complex)	1.2971034576071734
PTP1B/N-cadherin (complex)	2.6142543853230684
PTP4A2	1.4991509436340655
PTP4A3	-0.4890304701499372
PTPN1	1.870727698006652
PTPN11	0.6343126995945674
PTPN13	-2.2411442961388994
PTPN2	4.895871850820416
PTPN7	-0.8811151634732308
PTPRB	-3.320298893290649
PTPRC	-1.2814794306417812
PTPRJ	-0.8794063714902796
PTPRK	2.119889247392934
PTPRM	5.645300702420808
PTPRO	1.643902195800233
PTPRR	-5.202169852471874
PTRF	1.5037747555564367
PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box (complex)	2.206866353906777
PTTG1	0.06304805407085495
PUMA/BCL2 subfamily (complex)	-1.986523137968665
PUMA:Bcl-2 complex (complex)	-1.7211968101139532
PUMA:Bcl-XL complex (complex)	-2.00429611936597
PVRL1	1.7183710644647598
PVRL2	-2.1009660485169865
PVRL3	2.378356138079836
PYCARD	-1.086217281596665
PYK2/p130Cas (complex)	1.318101622779324
Pak:Nck:Robo1:Slit2:Glypican (complex)	-0.8388185841705785
Par3/Par6 (complex)	3.854866124540892
Paxillin:CSK:Src complex (complex)	-2.670831621052641
Paxillin:Src complex (complex)	-2.6726362358536124
Phospho-ELK1	-3.8381632525040414
Phospho-Emi1(Ser 182):Cdc20/Cdh1 complexes (complex)	1.169929796357703
Phospho-MEF2	-1.0168304880767538
Phospho-R-SMAD:CO-SMAD complex (complex)	0.8898952085697448
Phospho-R-SMAD:CO-SMAD:SKI complex (complex)	1.4162130908570676
Phospho-r-SMAD1/5/8:Co-SMAD (complex)	1.0111901800807286
Phospho-r-SMAD1/5/8:Co-SMAD:SKI (complex)	1.4021000202552814
Phosphorylated (Thr75) DARPP-32:PKA (complex)	-0.7418293928227094
Phosphorylated Bcl10 bound to CARMA1 and RIP2 (complex)	3.415309533727084
Phosphorylated PD-1 bound to B7DC/B7H1 (complex)	-0.28385608122306905
Phosphorylated Tie2 in Tie2/Akt dimer (complex)	2.056265647879692
Pituitary Gland (abstract)	-0.4381225702384246
Pitx2/HDAC (complex)	-0.05549261301248553
Pol II transcription complex containing transcript to +30 (complex)	4.3183573945987375
Polaris	-1.2371518015444445
Polysialylated NCAM (complex)	1.496461509799888
PrPsc	3.473421471784741
PrRP:GRP10 (complex)	0.06935769926165129
Preproghrelin and prepro-des-Gln14-ghrelin	0.5861368843583494
Preproinsulin-SRP Complex (complex)	1.1510896709045852
ProANF	2.121817107316565
Probasin	-5.9876251133282645
Processive complex loaded on telomere:ligated C-strand Okazaki fragments (complex)	1.1163327937211935
Processive complex loaded on telomere:nicked DNA from adjacent Okazaki fragments (complex)	0.5849649664050469
Processive complex:nicked DNA from adjacent Okazaki fragments (complex)	0.5849649664050469
Proghrelin and Pro-des-Gln14-ghrelin	0.8010264432855426
Proinsulin-Zinc-Calcium Complex (golgi) (complex)	2.0681263846393234
Prolactin Receptor/Prolactin (complex)	-0.6034234278724588
Prostaglandin E1/PGE1R (complex)	1.7323205327478992
Prostaglandin E2/EP1R (complex)	1.7323205327478992
Prostaglandin E2/EP2R (complex)	-2.8285965463382214
Prostaglandin E2/EP3R (complex)	1.0885088985684366
Prostaglandin E2/EP4R (complex)	0.7537438937417981
Prostaglandin F2/FPR (complex)	2.2059592985593857
Protein Kinase C, alpha type: Diacylglycerol Complex (complex)	-0.4132162999100653
RAB23	0.7488547497651021
RAB27A	-2.682910579821157
RAB3A	1.0852946903407663
RAB3GAP2	1.1408784468611042
RAB3GAP2/RIMS1/UNC13B (complex)	1.3108102668397008
RAB5/GDP (complex)	-0.8661939822162865
RAB5A	-1.232687356806773
RAB7A	0.15398181240493805
RABGGTA	-0.4007498428096647
RAC1	-4.3007596390867056
RAC1/GTP/IQGAP1 (complex)	1.4235217531360869
RAC1/GTP/NOX1/NOXA1/NOXO1 (complex)	-0.038703935650018256
RAC1/GTP/RHOGDI (complex)	-0.6809287845300216
RACGAP1	-5.028536996170363
RAD23B	0.5035710498432459
RAD50	-1.3769984196029108
RAD50:MRE11 complex (complex)	-0.3732268236413453
RAD51	1.3967911691181072
RAD51:BRCA2 complex (complex)	1.3768591282600782
RAD51:RAD52:DNA double strand break end  complex (complex)	0.9894987992701848
RAD51:RPA complex (complex)	1.1371724725450514
RAD51:resected ends of DNA double-strand break (complex)	1.3850369240904241
RAD52	0.13430189912332935
RAD52:DNA double-strand break (complex)	0.13438046291499164
RAD52:RPA complex (complex)	0.14830172829870206
RAF1	-1.1996798614302284
RAF1/14-3-3 E (complex)	1.7972569537901355
RAF:MEK1 (complex)	-1.4712866811210457
RAG2	0.5170633665923465
RAL/GTP (complex)	1.4611471016785629
RALA	-0.3572457384895468
RALA/GTP (complex)	-1.3271346772703079
RALBP1	2.4842251287781703
RALGDS	-1.348326339951055
RAN	-1.412919859113796
RANBP1	2.1548320279441517
RANBP10	-0.5740294408353813
RANBP2	1.187320784721836
RANBP3	2.2462798267198636
RANGAP1	1.0671349055076766
RANKL/RANK (complex)	0.12459123568868916
RAP1A	0.3708557753212414
RAP1A/GTP (complex)	0.7489176910098427
RAP1A/GTP/RAPL (complex)	-0.8181212836830376
RAP1GDS1	-0.054883308854570524
RAP2B	-1.1229535831324398
RAPGEF3	-4.2430563939490815
RAPSN	-0.4531650334607137
RAR alpha/Jnk1 (complex)	-2.7358859990361397
RAR gamma1/9cRA (complex)	0.24901456745184875
RARA	-2.76452964877562
RARS	-0.3199759651855512
RARs/AIB1/Cbp/p300/PCAF/9cRA (complex)	-1.5493798954028606
RARs/RARs/DNA/9cRA (complex)	-0.5358596430812568
RARs/Src-1/Cbp/p300/PCAF/9cRA (complex)	-0.9538035200166324
RARs/THRs/DNA/SMRT (complex)	-0.7971760380526797
RARs/THRs/DNA/Src-1 (complex)	-1.1278281617553068
RARs/TIF2/Cbp/p300/PCAF/9cRA (complex)	-1.527633946649793
RARs/VDR/DNA/Vit D3 (complex)	-0.5330903259957686
RAS family/GTP (complex)	2.911985735204364
RAS:RAF (complex)	1.4405310051810971
RAS:RAF:14-3-3 (complex)	0.5582570393430648
RASGRF1	0.7017072436477011
RASGRF2	-1.273983509946128
RASGRP1	-2.0027803143147134
RASGRP2	0.05876746856515441
RASSF1	1.2893993709538432
RASSF5	-4.0344817758055
RB1	-1.7451070112130311
RB1 (cleaved)_0-0	-1.7539598668233398
RB1/E2F1-3 (complex)	1.699980282118014
RB1/E2F1-3/DP (complex)	-0.06336520579893988
RB1/E2F1-3/DP/HDAC1/DNMT1 (complex)	3.0504698717731307
RB1/E2F1-3/DP/HDAC1/RBBP4 (complex)	0.8045145804158402
RB1/E2F1-3/DP/HDAC3/RBBP4 (complex)	0.8493921252456629
RB1/E2F1-3/DP/SPI1 (complex)	-2.223586232053555
RB1/E2F1-3/DP/SUV39H1 (complex)	-1.0291580866857697
RB1/E2F1-3/Elf1 (complex)	1.7457961504322463
RB1/E2F1/DP (complex)	2.3413062663662085
RB1/E2F4/DP/CtBP (complex)	-2.4094171978226404
RB1/ID2 (complex)	-1.0241490997203335
RBBP4	0.5640640517877814
RBBP7	-1.8690828036350888
RBBP8	0.0794179848276162
RBL1	0.8955121373474442
RBL2	0.926573795158992
RBM5	-0.20506156923353194
RBMX	1.8762675009963343
RBP1	1.3378399942648358
RBP2	-0.26883415117498466
RBPJ	-1.1607595289923407
RBPSUH	0.019317872036465063
RCAN1	1.5966688857532192
RCAN2	1.2583548111566727
RCC1	1.2799931505846651
RCHY1	-0.4321486181267923
RDH12	-2.6434536121507
RDH5	-5.045302651236273
RECK	2.5743005655097466
REDD1/14-3-3 family (complex)	0.8326259529705617
REELIN/ApoER2 (complex)	2.7546398477701657
REL	-0.042611044870031325
RELA	-0.4638760928653517
RELA/p50 (complex)	2.551941406670683
RELA/p50/ATF-2/IRF/c-JUN/HMG1 (complex)	2.9928262504910976
RELA/p50/ATF-2/IRF/c-JUN/HMG1/PCAF (complex)	3.0438598977828826
RELB	2.2987194369807784
RELN	-0.4283208228807097
RELN/LRP8 (complex)	2.9823444567093347
RELN/VLDLR (complex)	3.7263068552329432
RELN/VLDLR/DAB1/LIS1 (complex)	2.306752497069859
RELN/VLDLR/DAB1/LIS1/PAFAH1B2/PAFAH1B3 (complex)	2.3538927121463598
RET	-1.5568389177752588
RET51/GFRalpha1/GDNF (complex)	-0.3400996281663628
RET51/GFRalpha1/GDNF/Dok4 (complex)	0.3036645289491803
RET51/GFRalpha1/GDNF/Dok5 (complex)	-1.2955530528975103
RET51/GFRalpha1/GDNF/FRS2 (complex)	-3.3982162967846783
RET9/GFRalpha1/GDNF/Enigma (complex)	1.1095957378742671
RET9/GFRalpha1/GDNF/FRS2 (complex)	-6.229372440688483
RET9/GFRalpha1/GDNF/Shank3 (complex)	0.534006509527807
RET9/GFRalpha1/GDNF/Shank3/Grb2 (complex)	0.4366234924703283
RETN	-1.3103758742686535
RETNLB	-1.6167251208837805
RFFL	-0.17210546988743133
RFWD2	3.461684302325908
RFXANK	2.7718697443855316
RGS1	0.2325836926638765
RGS19	-1.0418715046550855
RGS3	-0.25447209324231895
RHEB	0.015415617233679872
RHEB/GTP (complex)	-1.1770920173951394
RHO	-0.6643899574483421
RHO-GDIalpha:p75NTR (complex)	-1.9183427600160912
RHOA:RHO-GDIalpha:p75NTR (complex)	-1.9175707748371704
RHOC	-0.0714647755877922
RHOGDI/RAC1/GDP (complex)	-0.7011569268383065
RICS	1.3515038444420078
RICTOR	0.9754319359113374
RIMS1	-0.7891007351924102
RIN/GTP (complex)	-0.3231229887352969
RIN2	-0.4039007194711711
RIP (cleaved)	-1.5813448209761587
RIP/MEKK3 (complex)	-2.6548081365532967
